movie_id,cast
16110,"['Alec Baldwin', 'Peter Fonda', 'Mara Wilson']"
29427,"['Timothy Olyphant', 'Radha Mitchell', 'Joe Anderson', 'Danielle Panabaker', 'Christie Lynn Smith', 'Brett Rickaby', 'Preston Bailey', 'John Aylward', 'Joe Reegan', 'Glenn Morshower', 'Larry Cedar', 'Lynn Lowry', 'Pierce Gagnon', 'Justin Price', 'Gregory Sporleder']"
129,"['Rumi Hiiragi', 'Miyu Irino', 'Mari Natsuki', 'Takashi Naito', 'Yasuko Sawaguchi', 'Tatsuya Gashûin', 'Yumi Tamai', 'Yo Oizumi', 'Koba Hayashi', 'Tsunehiko Kamijô', 'Takehiko Ono', 'Ryunosuke Kamiki', 'Bunta Sugawara', 'Akio Nakamura', 'Ken Yasuda']"
244114,"['Andy Lau', 'Gordon Lam Ka-Tung', 'Yao Chen', 'Hu Jun', 'Ray Lui', 'Philip Keung', 'Kenny Wong Tak-Ban', 'Oscar Leung', 'Michael Tong', 'Terence Yin', 'Sammy Hung', 'Jacqueline Chan']"
2669,"['Mel Gibson', 'Anthony Hopkins', 'Laurence Olivier', 'Edward Fox', 'Daniel Day-Lewis', 'Bernard Hill', 'Phil Davis', 'Liam Neeson', 'Wi Kuki Kaa', 'Tevaite Vernette', 'Philip Martin Brown', 'Simon Chandler', 'Malcolm Terris', 'Simon Adams', 'John Sessions']"
203833,"['Geoffrey Rush', 'Sophie Nélisse', 'Emily Watson', 'Nico Liersch', 'Ben Schnetzer', 'Heike Makatsch', 'Barbara Auer', 'Roger Allam', 'Rainer Bock', 'Gotthard Lange', 'Rainer Reiners', 'Kirsten Block', 'Julian Lehmann', 'Ludger Bökelmann', 'Paul Schalper']"
13523,"['Josh Zuckerman', 'Amanda Crew', 'Clark Duke', 'James Marsden', 'Seth Green', 'Alice Greczyn', 'Katrina Bowden', 'Mark L. Young', 'Charlie McDermott', 'Andrea Anders', 'Shelly Frasier']"
25195,"['Amy Adams', 'Matthew Goode', 'Adam Scott', 'John Lithgow', 'Flaminia Cinque', 'Tony Rohr', 'Pat Laffan', 'Ian McElhinney', 'Dominique McElligott', 'Kaitlin Olson', 'Michael J. Reynolds', 'Michael Ford-FitzGerald', 'Vincenzo Nicoli', 'Marcia Warren', 'John Burke']"
17277,"['Sophia Loren', 'Stephen Boyd', 'Alec Guinness', 'Christopher Plummer', 'Anthony Quayle', 'John Ireland', 'Omar Sharif', 'Mel Ferrer', 'Eric Porter', 'Finlay Currie', 'Andrew Keir', 'Douglas Wilmer', 'George Murcell', 'Norman Wooland', 'James Mason']"
50725,"['Topher Grace', 'Anna Faris', 'Dan Fogler', 'Teresa Palmer', 'Michelle Trachtenberg', 'Michael Biehn', 'Chris Pratt', 'Jeanie Hackett', 'Lucy Punch', 'Demetri Martin', 'Michael Ian Black', 'Bob Odenkirk', 'Angie Everhart', 'Jay Jablonski', 'Edwin Hodge']"
82631,"['Viola Davis', 'Maggie Gyllenhaal', 'Ving Rhames', 'Lance Reddick', 'Rosie Perez', 'Emily Alyn Lind', 'Stephen Weigand', 'Liza Colón-Zayas', 'Teri Clark', 'Sarab Kamoo', 'Oscar Isaac', 'Holly Hunter', 'Dante Brown', 'Bill Nunn', 'Ned Eisenberg']"
73191,"['Darci Kistler', 'Damian Woetzel', 'Bart Robinson Cook', 'Kyra Nichols', 'Jessica Lynn Cohen', 'Macaulay Culkin']"
22479,"['Jennifer Jason Leigh', 'Miranda Richardson', 'Harry Belafonte', 'Michael Murphy', 'Dermot Mulroney', 'Steve Buscemi', 'Brooke Smith', 'Jane Adams']"
340611,"['Logan Lerman', 'Sarah Gadon', 'Tracy Letts', 'Linda Emond', 'Danny Burstein', 'Ben Rosenfield', 'Pico Alexander', 'Philip Ettinger', 'Noah Robbins', 'Joanne Baron', 'Susan Varon', 'Bryan Burton', 'Steven Kaplan', 'Richard Topol', 'Isabel Keating']"
10065,"['Ryan Reynolds', 'Melissa George', 'Jesse James', 'Chloë Grace Moretz', 'Jimmy Bennett', 'Rachel Nichols', 'Philip Baker Hall', 'Isabel Conner', 'Brendan Donaldson', 'David Gee', 'Rich Komenich', 'Annabel Armour', 'Danny McCarthy', 'Nancy Lollar', 'José Taitano']"
2757,"['Nicolas Cage', 'Meryl Streep', 'Chris Cooper', 'Tilda Swinton', 'Cara Seymour', 'Ron Livingston', 'Brian Cox', 'Maggie Gyllenhaal', 'Jay Tavare', 'Jim Beaver', 'Litefoot', 'Doug Jones', 'Gary Farmer', 'Judy Greer', 'Roger Willie']"
11683,"['Simon Baker', 'John Leguizamo', 'Dennis Hopper', 'Robert Joy', 'Asia Argento', 'Eugene Clark', 'Joanne Boland', 'Tony Nappo', 'Jennifer Baxter', 'Boyd Banks', 'Shawn Roberts', 'Alan van Sprang', 'Krista Bridges', 'Phil Fondacaro', 'Peter Outerbridge']"
244339,"['Lau Ching-Wan', 'Angelica Lee', 'Chen Sicheng', 'Natalie Tong', 'Eddie Cheung Siu-Fai', 'Louis Koo']"
1878,"['Johnny Depp', 'Benicio del Toro', 'Tobey Maguire', 'Christina Ricci', 'Ellen Barkin', 'Gary Busey', 'Cameron Diaz', 'Mark Harmon', 'Katherine Helmond', 'Michael Jeter', 'Penn Jillette', 'Craig Bierko', 'Lyle Lovett', 'Laraine Newman', 'Harry Dean Stanton']"
23082,"['Ricky Gervais', 'Jennifer Garner', 'Jonah Hill', 'Louis C.K.', 'Jeffrey Tambor', 'Fionnula Flanagan', 'Rob Lowe', 'Tina Fey', 'Stephanie March', 'Ruben Santiago-Hudson', 'John Hodgman', 'Nate Corddry', 'Jimmi Simpson', 'Martin Starr', 'Jason Bateman']"
195589,"['Seth Rogen', 'Zac Efron', 'Rose Byrne', 'Dave Franco', 'Ike Barinholtz', 'Christopher Mintz-Plasse', 'Carla Gallo', 'Halston Sage', 'Craig Roberts', 'Hannibal Buress', 'Lisa Kudrow', 'Jason Mantzoukas', 'Jerrod Carmichael', 'Ali Cobrin', 'Elise Vargas']"
854,"['Jim Carrey', 'Cameron Diaz', 'Nancy Fish', 'Tim Bagley', 'Johnny Williams', 'Peter Riegert', 'Peter Greene', 'Amy Yasbeck', 'Richard Jeni', 'Orestes Matacena', 'Anne Fletcher', 'Reg E. Cathey', 'Jim Doughan', 'Denis Forest', 'Jeremy Roberts']"
2280,"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard', 'Jared Rushton', 'David Moscow', 'Jon Lovitz', 'Mercedes Ruehl', 'Josh Clark', 'Allan Wasserman', 'Kimberlee M. Davis', 'Oliver Block', 'Erika Katz', 'Mark Ballou', 'Gary Howard Klar']"
496,"['Sacha Baron Cohen', 'Ken Davitian', 'Luenell', 'Pamela Anderson', 'Bob Barr', 'Alan Keyes', 'Carole De Saram', 'Mitchell Falk', 'David Corcoran', 'Andre Darnell Myers', 'Jean-Pierre Parent', 'Chip Pickering']"
8835,"['Reese Witherspoon', 'Luke Wilson', 'Selma Blair', 'Matthew Davis', 'Victor Garber', 'Jennifer Coolidge', 'Holland Taylor', 'Ali Larter', 'Jessica Cauffiel', 'Alanna Ubach', 'Oz Perkins', 'Linda Cardellini', 'Meredith Scott Lynn', 'Raquel Welch', 'Greg Serano']"
157,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei', 'Walter Koenig', 'Nichelle Nichols', 'Merritt Butrick', 'Christopher Lloyd', 'Robin Curtis', 'Mark Lenard', 'Carl Steven', 'Vadia Potenza', 'Stephen Manley', 'Joe W. Davis']"
8643,"['Laura Linney', 'Tom Wilkinson', 'Campbell Scott', 'Jennifer Carpenter', 'Kenneth Welsh', 'Mary Beth Hurt', 'Colm Feore', 'Henry Czerny', 'Shohreh Aghdashloo', 'Duncan Fraser', 'Mary Black', 'Julian Christopher', 'Terence Kelly', 'Katie Keating', 'Marilyn Norry']"
10402,"['Rob Schneider', 'William Forsythe', 'Eddie Griffin', 'Arija Bareikis', 'Oded Fehr', ""Gail O'Grady"", 'Richard Riehle', 'Jacqueline Obradors', 'Big Boy', 'Amy Poehler', 'Dina Platias', 'Torsten Voges', 'Deborah Lemen', 'Bree Turner', 'Jackie Sandler']"
218043,"['Nicolas Cage', 'Chad Michael Murray', 'Lea Thompson', 'Nicky Whelan', 'Martin Klebba', 'Quinton Aaron', 'Jordin Sparks', 'Gary Grubbs', 'William Ragsdale', 'Stephanie Honoré', 'Lolo Jones', 'Cassi Thomson', 'Georgina Rawlings', 'Ashton Leigh', 'Alec Rayme']"
9043,"['Claire Danes', 'Diane Keaton', 'Rachel McAdams', 'Dermot Mulroney', 'Sarah Jessica Parker', 'Luke Wilson', 'Craig T. Nelson', 'Brian J. White', 'Tyrone Giordano', 'Elizabeth Reaser']"
21301,"['Ice Cube', 'Cedric the Entertainer', 'Sean Patrick Thomas', 'Keke Palmer', 'Michael Ealy', 'Queen Latifah', 'Eve', 'DeRay Davis', 'Kenan Thompson', 'Marcia Wright', 'Garcelle Beauvais', 'Jazsmin Lewis', 'Deon Cole', 'Tiffany L. Addison', 'Robert Wisdom']"
10147,"['Billy Bob Thornton', 'Tony Cox', 'Brett Kelly', 'Bernie Mac', 'John Ritter', 'Lauren Graham', 'Lauren Tom', 'Octavia Spencer', 'Cloris Leachman', 'Lorna Scott', 'Billy Gardell', 'Alex Borstein', 'Kerry Rossall', 'Curtis Taylor', 'Ajay Naidu']"
816,"['Mike Myers', 'Elizabeth Hurley', 'Michael York', 'Mimi Rogers', 'Seth Green', 'Fabiana Udenio', 'Mindy Sterling', 'Paul Dillon', 'Robert Wagner', 'Charles Napier', 'Will Ferrell', 'Joann Richter', 'Anastasia Sakelaris', 'Afifi Alaouie', 'Monet Mazur']"
302688,"['John Corbett', 'Elena Kampouris', 'Nia Vardalos', 'Ian Gomez', 'John Stamos', 'Alex Wolff', 'Lainie Kazan', 'Rita Wilson', 'Andrea Martin', 'Louis Mandylor', 'Gia Carides', 'Michael Constantine', 'Dave Reachill', 'Maxillian Grimm', 'Christopher D. Lindsay']"
60307,"['Zachary Gordon', 'Devon Bostick', 'Rachael Harris', 'Robert Capron', 'Steve Zahn', 'Connor Fielding', 'Owen Fielding', 'Peyton List', 'Karan Brar', 'Fran Kranz', 'Grayson Russell', 'Laine MacNeil', 'Terence Kelly', 'Belita Moreno', 'Andrew McNee']"
106,"['Arnold Schwarzenegger', 'Carl Weathers', 'Elpidia Carrillo', 'Bill Duke', 'Jesse Ventura', 'Sonny Landham', 'Richard Chaves', 'R. G. Armstrong', 'Shane Black', 'Kevin Peter Hall', 'Sven-Ole Thorsen']"
279,"['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge', 'Roy Dotrice', 'Simon Callow', 'Christine Ebersole', 'Jeffrey Jones', 'Barbara Bryne', 'Cynthia Nixon', 'Douglas Seale', 'Charles Kay', 'Kenny Baker', 'Martin Cavina', 'Roderick Cook', 'Milan Demjanenko']"
8617,"['Brittany Snow', 'Scott Porter', 'Jessica Stroup', 'Dana Davis', 'Kelly Blatz', 'Collins Pennie', 'Johnathon Schaech', 'Idris Elba', 'Ming-Na Wen', 'Jessalyn Gilsig', 'Kellan Lutz', 'James Ransone', 'Mary Mara', 'Allison Kyler', 'Craig Susser']"
10625,"['Lindsay Lohan', 'Rachel McAdams', 'Tim Meadows', 'Ana Gasteyer', 'Amy Poehler', 'Tina Fey', 'Lacey Chabert', 'Lizzy Caplan', 'Amanda Seyfried', 'Jonathan Bennett', 'Daniel Franzese', 'Neil Flynn', 'Daniel DeSanto', 'Rajiv Surendra', 'Diego Klattenhoff']"
10934,"['Diane Lane', 'Sandra Oh', 'Lindsay Duncan', 'Raoul Bova', 'Vincent Riotta', 'Mario Monicelli', 'Roberto Nobile', 'Anita Zagaria', 'Evelina Gori', 'Kate Walsh', 'Giulia Steigerwalt', 'Pawel Szajda', 'Valentine Pelka', 'Sasa Vulicevic', 'Massimo Sarchielli']"
5279,"['Helen Mirren', 'Clive Owen', 'Maggie Smith', 'Geraldine Somerville', 'Jeremy Northam', 'Kristin Scott Thomas', 'Tom Hollander', 'Michael Gambon', 'Kelly Macdonald', 'Eileen Atkins', 'Emily Watson', 'Alan Bates', 'Richard E. Grant', 'Ryan Phillippe', 'Trent Ford']"
10013,"['Kathleen Turner', 'Nicolas Cage', 'Barry Miller', 'Catherine Hicks', 'Joan Allen', 'Jim Carrey', 'Barbara Harris', 'Sofia Coppola', 'Helen Hunt', ""Maureen O'Sullivan"", 'Don Murray', ""Kevin J. O'Connor"", 'Lisa Jane Persky', 'Lucinda Jenney', 'Wil Shriner']"
194662,"['Michael Keaton', 'Emma Stone', 'Zach Galifianakis', 'Naomi Watts', 'Edward Norton', 'Kenny Chin', 'Jamahl Garrison-Lowe', 'Jeremy Shamos', 'Andrea Riseborough', ""Katherine O'Sullivan"", 'Damian Young', 'Keenan Shimizu', 'Akira Ito', 'Natalie Gold', 'Merritt Wever']"
160588,"['Cate Blanchett', 'Alec Baldwin', 'Sally Hawkins', 'Bobby Cannavale', 'Louis C.K.', 'Peter Sarsgaard', 'Andrew Dice Clay', 'Michael Stuhlbarg', 'Alden Ehrenreich', 'Charlie Tahan', 'Max Casella', 'Tammy Blanchard', 'Martin Cantu', 'Daniel Jenks', 'Max Rutherford']"
9829,"['J.J. Johnson', 'Polly Adams', 'Trish Gates', 'Nancy McDoniel', 'Opal Alladin', 'Gary Commock', 'Starla Benford', 'Susan Blommaert', 'David Alan Basche', 'Richard Bekins', 'Christian Clemenson', 'Liza Colón-Zayas', 'Ray Charleson', 'Denny Dillon', 'Peter Hermann']"
10028,"['Jessica Alba', 'Mekhi Phifer', 'Joy Bryant', 'Romeo Miller', 'David Moscow', 'Zachary Isaiah Williams', 'Missy Elliott', 'Anthony Sherwood', 'Lonette McKee', 'Maestro', 'Judi Embden', 'Alison Sealy-Smith', 'Scott Neil', 'Sarah Francis', 'Jull Weber']"
10535,"['Leslie Nielsen', 'Nicollette Sheridan', 'Charles Durning', 'Marcia Gay Harden', 'Barry Bostwick', 'Andy Griffith', 'Stephanie Romanov', 'Talisa Soto', 'Robert Guillaume', 'Carl Ciarfalio', 'Keith Campbell', 'Esau McKnight', 'Taylor Negron', '""Weird Al"" Yankovic', 'Alex Trebek']"
790,"['Adrienne Barbeau', 'Jamie Lee Curtis', 'Janet Leigh', 'John Houseman', 'Tom Atkins', 'James Canning', 'Charles Cyphers', 'Nancy Kyes', 'Ty Mitchell', 'Hal Holbrook', 'John F. Goff', 'George Buck Flower', 'Regina Waldon', 'Jim Haynie', 'Darrow Igus']"
43959,"['AnnaSophia Robb', 'Helen Hunt', 'Lorraine Nicholson', 'Carrie Underwood', 'Dennis Quaid', 'Kevin Sorbo', 'Ross Thomas', 'Chris Brochu', 'Jeremy Sumter', 'Sonya Balmores Chung', 'Craig T. Nelson', 'Cody Gomes', 'Branscombe Richmond', 'Bethany Hamilton', 'Alana Blanchard']"
10364,"['Alan Arkin', 'Martin Balsam', 'Richard Benjamin', 'Art Garfunkel', 'Jack Gilford', 'Buck Henry', 'Bob Newhart', 'Anthony Perkins', 'Paula Prentiss', 'Orson Welles', 'Jon Voight', 'Martin Sheen', 'Bob Balaban', 'Charles Grodin', 'Norman Fell']"
16991,"['Seth Rogen', 'Anna Faris', 'Michael Peña', 'Ray Liotta', 'Collette Wolfe', 'Danny McBride', 'Aziz Ansari', 'Celia Weston', 'Dan Bakkedahl', 'Jesse Plemons', 'Eddie Rouse', 'John Yuan', 'Matt Yuan', 'Randy Gambill', 'Alston Brown']"
9610,"['Arnold Schwarzenegger', 'Grace Jones', 'Wilt Chamberlain', 'Tracey Walter', 'Mako', 'Sarah Douglas', ""Olivia d'Abo"", 'Pat Roach', 'Jeff Corey', 'Sven-Ole Thorsen', 'André the Giant']"
1578,"['Robert De Niro', 'Joe Pesci', 'Cathy Moriarty', 'Frank Vincent', 'Nicholas Colasanto', 'Theresa Saldana', 'Mario Gallo', 'John Turturro', 'Frank Adonis', 'Charles Scorsese', 'Rita Bennett', 'Bernie Allen', 'Gene LeBell', 'Victor Magnotta', 'Shay Duffin']"
25643,"['Aaron Eckhart', 'Jennifer Aniston', 'Judy Greer', 'Martin Sheen', 'Deirdre Blades', 'John Carroll Lynch', 'Dan Fogler', 'Sasha Alexander', 'Frances Conroy', 'Joe Anderson', 'Clyde Kusatsu', 'Anne Marie DeLuise', 'Tyler McClendon', 'Panou', 'Michael Kopsa']"
11904,"['Nicholas Rowe', 'Alan Cox', 'Sophie Ward', 'Anthony Higgins', 'Susan Fleetwood', 'Matthew Ryan', 'Earl Rhodes']"
28665,"['Kay Panabaker', 'Naturi Naughton', 'Kherington Payne', 'Megan Mullally', 'Walter Perez', 'Asher Book', 'Krystal Ellsworth', 'Anna Maria Perez de Tagle']"
44115,"['James Franco', 'Kate Mara', 'Amber Tamblyn', 'Clémence Poésy', 'Lizzy Caplan', 'Kate Burton', 'Treat Williams', 'Sean Bott', 'Koleman Stinger', 'Parker Hadley', 'Bailee Michelle Johnson', 'Rebecca C. Olson', 'Fenton Quinn', 'John Lawrence', 'Pieter Jan Brugge']"
10569,"['Woody Allen', 'Carolyn Saxon', 'Tracey Ullman', 'Michael Rapaport', 'Tony Darrow', 'Jon Lovitz', 'Bill Gerber', 'Sam Josepher', 'Diane Bradley', 'Lawrence Howard Levy', 'Crystal Field', 'Cindy Carver', 'Laurine Towler', 'Olivia Hayman', 'Brian Markinson']"
10560,"['Amanda Schull', 'Zoe Saldana', 'Susan May Pratt', 'Peter Gallagher', 'Scottie Thompson']"
333348,"['Steve Martin', 'Diane Keaton', 'John Goodman', 'Alan Arkin', 'Olivia Wilde', 'Ed Helms', 'Amanda Seyfried', 'Marisa Tomei', 'Jake Lacy', 'Anthony Mackie', 'June Squibb', 'Alex Borstein', 'Jon Tenney', 'Michelle Veintimilla', 'Timothée Chalamet']"
20483,"['Kristen Stewart', 'Corbin Bleu', 'Max Thieriot', 'Jennifer Beals', 'Sam Robards', 'John Carroll Lynch', 'James Le Gros', 'Michael Des Barres', 'Stark Sands', 'Lennie Loftin', 'Francois Giroday', 'Christine Estabrook', 'Kevin G. Schmidt', 'Audrey Wasilewski', 'Lucy Butler']"
11457,"['Kevin Kline', 'Kristin Scott Thomas', 'Hayden Christensen', 'Jena Malone', 'Mary Steenburgen', 'Ian Somerhalder', 'Scott Bakula', 'Sandra Nelson', 'Sam Robards']"
321697,"['Michael Fassbender', 'Kate Winslet', 'Seth Rogen', 'Katherine Waterston', 'Jeff Daniels', 'Michael Stuhlbarg', 'Makenzie Moss', 'Sarah Snook', 'Adam Shapiro', 'John Ortiz', 'Perla Haney-Jardine', 'Steven Wiig', 'Apeksha Pradhan', 'Diogo Hausen', 'Lana Palmer']"
19840,"['Hayden Panettiere', 'Paul Rust', 'Lauren London', 'Lauren Storm', 'Jack Carpenter', 'Marie Avgeropoulos', 'Anja Savcic', 'Shawn Roberts', 'Jared Keeso', 'Andrea Savage', 'Anna Mae Routledge', 'Brendan Penny', 'Josh Emerson', 'Alan Ruck', 'Cynthia Stevenson']"
22327,"['Michael Cera', 'Zach Galifianakis', 'Justin Long', 'Ray Liotta', 'Steve Buscemi', 'Ari Graynor', 'Portia Doubleday', 'Rooney Mara', 'Erik Knudsen', 'Adhir Kalyan', 'Fred Willard', 'Jade Fusco', 'Lise Lacasse', 'M. Emmet Walsh', 'Mary Kay Place']"
38665,"['Christopher Lloyd', 'Matt Clark', 'Juanin Clay', 'Jason Robards', 'John Bennett Perry', 'David Hayward', 'Richard Farnsworth', 'Marc Gilpin', 'John Hart', 'Klinton Spilsbury', 'Michael Horse', 'Lincoln Tate', 'Ted Flicker', 'Bonita Granville']"
2575,"['Pierce Brosnan', 'Geoffrey Rush', 'Jamie Lee Curtis', 'Leonor Varela', 'Brendan Gleeson', 'Harold Pinter', 'Catherine McCormack', 'Daniel Radcliffe', 'Lola Boorman', 'Mark Margolis', 'Martin Ferrero', 'Dylan Baker', 'Jon Polito', 'Jonathan Hyde']"
11644,"['John Travolta', 'Nancy Allen', 'John Lithgow', 'Dennis Franz', 'Peter Boyden', 'Curt May', 'John Aquino', 'John McMartin', 'Deborah Everton', 'J. Patrick McNamara', 'Missy Cleveland', 'Roger Wilson', 'Lori-Nan Engler', 'Barbara Sigel', 'David DeFelice']"
146227,"['Ethan Hawke', 'Selena Gomez', 'Jon Voight', 'Paul Freeman', 'Bruce Payne', 'Rebecca Budig', 'Dimo Alexiev', 'Velislav Pavlov', 'Dejan Angelov', 'Peewee Piemonte', 'Ivaylo Geraskov', 'Esteban Cueto']"
68924,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Henry Czerny', 'Tobey Maguire', 'Christina Ricci', 'Elijah Wood', 'Adam Hann-Byrd', 'David Krumholtz', 'Jamey Sheridan', 'Kate Burton', 'William Cain', 'Michael Cumpsty', 'Maia Danziger', 'Katie Holmes']"
253235,"['Michael Douglas', 'Diane Keaton', 'Sterling Jerins', 'Paloma Guzmán', 'Frances Sternhagen', 'Frankie Valli', 'Andy Karl', 'Mina Mirkhah', 'Alvin Crawford', 'Meryl Williams', 'David Aaron Baker', 'Theo Stockman', 'Sawyer Tanner Simpkins', 'Rob Reiner', 'Annie Parisse']"
22102,"['Shelley Long', 'Craig T. Nelson', 'Betty Thomas', 'Mary Gross', 'Carla Gugino', 'Kellie Martin', 'Jenny Lewis', 'Karen Kopins', 'Ami Foster', 'Ramon Sison', 'Emily Schulman', 'Kareem Abdul-Jabbar']"
18701,"['Michael Gambon', 'Annette Bening', 'Leigh Lawson', 'Shaun Evans', 'Jeremy Irons', 'Juliet Stevenson', 'Miriam Margolyes', 'Max Irons', 'Michael Culkin', 'Bruce Greenwood', 'Tom Sturridge', 'Sheila McCarthy', 'Lucy Punch', 'Teresa Churcher', 'Rosemary Harris']"
10068,"['Mickey Rourke', 'Kim Basinger', 'Margaret Whitton', 'David Margulies', 'Christine Baranski', 'Karen Young', 'Dwight Weist', 'Roderick Cook', 'Victor Truro', 'Justine Johnston']"
848,"['Peter MacNicol', 'Caitlin Clarke', 'Ralph Richardson', 'John Hallam', 'Peter Eyre', 'Albert Salmi', 'Sydney Bromley', 'Chloe Salaman', 'Emrys James', 'Roger Kemp', 'Ian McDiarmid', 'Ken Shorter', 'Yolande Palfrey', 'Douglas Cooper', 'Jason White']"
36811,"['James McAvoy', 'Christopher Plummer', 'Helen Mirren', 'Paul Giamatti', 'Anne-Marie Duff', 'Kerry Condon', 'Patrick Kennedy', 'David Masterson', 'Tomas Spencer', 'John Sessions']"
522,"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker', 'Patricia Arquette', 'Jeffrey Jones', 'G. D. Spradlin', ""Vincent D'Onofrio"", 'Bill Murray', 'Mike Starr', 'Max Casella', 'Brent Hinkley', 'William James Myers', 'Juliet Landau', 'Clive Rosengren', 'Norman Alden']"
130150,"['Josh Brolin', 'Kate Winslet', 'Gattlin Griffith', 'Tobey Maguire', 'Tom Lipinski', 'Maika Monroe', 'Clark Gregg', 'James Van Der Beek', 'J.K. Simmons', 'Brooke Smith', 'Brighid Fleming', 'Alexie Gilmore', 'Lucas Hedges', 'Micah Fowler', 'Dylan Minnette']"
12246,"['Tadanobu Asano', 'Sun Honglei', 'Khulan Chuluun', 'Aliya', 'Ba Sen', 'Amadu Mamadakov', 'He Qi', 'Ben Hon Sun', 'Ji Ri Mu Tu', 'You Er', 'Huntun Batu', 'Deng Ba Te Er', 'Bao Di', 'Su Ya La Su Rong', 'Sai Xing Ga']"
13809,"['Mark Strong', 'Tom Wilkinson', 'Toby Kebbell', 'Gerard Butler', 'Tom Hardy', 'Idris Elba', 'Karel Roden', 'Thandie Newton', 'Matt King', 'Gemma Arterton', 'Jeremy Piven', 'Jimi Mistry', 'Jamie Campbell Bower', 'Nonso Anozie', 'Charlotte Armer']"
27380,"['Barry Bostwick', 'Michael Beck', 'Persis Khambatta', 'Henry Silva', 'George Furth', 'Edward Mulhare', 'Mike Kulcsar', 'Ralph Wilcox', 'Evan C. Kim', 'Anthony Pena', 'J. Víctor López', 'Michael Carven', 'Bobby Bass']"
10549,"['Kenneth Branagh', 'Derek Jacobi', 'Julie Christie', 'Richard Briers', 'Kate Winslet', 'Nicholas Farrell', 'Michael Maloney', 'Rufus Sewell', 'Robin Williams', 'Gérard Depardieu', 'Timothy Spall', 'Reece Dinsdale', 'Jack Lemmon', 'Ian McElhinney', 'Ray Fearon']"
33870,"['Chi Cao', 'Chengwu Guo', 'Wen Bin Huang', 'Joan Chen', 'Bruce Greenwood', 'Amanda Schull', 'Kyle MacLachlan', 'Jack Thompson', 'Camilla Vergotis', 'Madeleine Eastoe', 'Steven Heathcote', 'Aden Young', 'Shuangbao Wang']"
245703,"['Michael Shannon', 'Jaeden Lieberher', 'Joel Edgerton', 'Kirsten Dunst', 'Adam Driver', 'David Jensen', 'Sam Shepard', 'Scott Haze', 'Dana Gourrier', 'Paul Sparks', 'Kerry Cahill', 'Bill Camp', 'Billy Slaughter', 'Lucy Faust', 'Sean Bridgers']"
10739,"['Woody Allen', 'Jason Biggs', 'Christina Ricci', 'Stockard Channing', 'Danny DeVito', 'Jimmy Fallon', 'Anthony Arkin', 'David Conrad', 'Adrian Grenier', 'William Hill', 'Erica Leerhsen', 'Fisher Stevens', 'Joseph Lyle Taylor', 'KaDee Strickland', 'Diana Krall']"
127560,"['Jeremy Irvine', 'Colin Firth', 'Stellan Skarsgård', 'Michael MacKenzie', 'Nicole Kidman', 'Jeffrey Daunton', 'Tanroh Ishida', 'Tom Stokes', 'Bryan Probets', 'Tom Hobbs', 'Sam Reid', 'Akos Armont', 'Takato Kitamoto', 'Keith Fleming', 'Ben Aldridge']"
37903,"['Ursina Lardi', 'Ulrich Tukur', 'Burghart Klaußner', 'Christian Friedel', 'Leonie Benesch', 'Susanne Lothar', 'Fion Mutert', 'Levin Henning', 'Maria Dragus', 'Leonard Proxauf', 'Steffi Kühnert', 'Josef Bierbichler', 'Rainer Bock', 'Roxane Duran', 'Detlev Buck']"
396152,"[""Emily Roya O'Brien"", 'Adrian Gaeta', 'Zack Ward', 'Sarah Ann Schultz']"
10017,"['Charlie Sheen', 'Nick Cassavetes', 'Sherilyn Fenn', 'Randy Quaid', 'Matthew Barry', 'Clint Howard', 'David Sherrill', 'Jamie Bozian', ""Griffin O'Neal"", 'Chris Nash', 'Vickie Benson', 'Peder Melhuse', 'Jeffrey Sudzin', 'Michael Hungerford', 'Jeffery Feaster']"
11468,"['Val Kilmer', ""Vincent D'Onofrio"", 'Adam Goldberg', 'Luis Guzmán', 'Doug Hutchison', 'Anthony LaPaglia', 'Glenn Plummer', 'Peter Sarsgaard', 'Deborah Kara Unger', 'Chandra West', 'BD Wong', 'R. Lee Ermey', 'Shalom Harlow', 'Shirley Knight', 'Meat Loaf']"
193613,"['Dane DeHaan', 'Mackenzie Gray', 'James Hetfield', 'Lars Ulrich', 'Kirk Hammett', 'Toby Hargrave', 'Robert Trujillo']"
17436,"['Billy Bob Thornton', 'Kim Basinger', 'Mickey Rourke', 'Winona Ryder', 'Jon Foster', 'Amber Heard', 'Rhys Ifans', 'Chris Isaak', 'Austin Nichols', 'Lou Taylor Pucci', 'Mel Raido', 'Brad Renfro', 'Theo Rossi', 'Suzanne Ford', 'Cameron Goodman']"
43434,"['Edgar Ramírez', 'Alexander Scheer', 'Fadi Abi Samra', 'Nora von Waldstätten', 'Talal El-Jordi', 'Ahmad Kaabour', 'Christoph Bach', 'Rodney El Haddad', 'Julia Hummer', 'Antoine Balabane', 'Rami Farah', 'Aljoscha Stadelmann', 'Zeid Hamdan', 'Fadi Yanni Turk', 'Katharina Schüttler']"
